"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","FetchSize","WriteSize","TCC_HIT[0]","TCC_MISS[0]","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
93,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,273,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696210.5625,1039029.9375,1768610,1369250,1616924861159389,1616924861765372,1616924864705852,1616924864785517,2940480
94,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,276,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701741.1875,1039042.5625,1763839,1373973,1616924864806677,1616924865405772,1616924868356012,1616924868434157,2950240
95,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,279,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701237.5,1039018.5,1766383,1371450,1616924868455807,1616924869085412,1616924872029092,1616924872108805,2943680
96,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,282,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701492.6875,1039048.4375,1765969,1371757,1616924872132479,1616924872742092,1616924875686571,1616924875763075,2944479
97,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,285,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698359.0625,1039021.4375,1767990,1369822,1616924875786719,1616924876401171,1616924879342771,1616924879421824,2941600
98,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,288,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697676.6875,1039034.875,1766180,1371644,1616924879444957,1616924880053891,1616924883001411,1616924883080883,2947520
99,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,291,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703081.5625,1038998.75,1765714,1372077,1616924883100279,1616924883697331,1616924886650770,1616924886731766,2953439
100,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,294,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701750.9375,1039035.5625,1768654,1369152,1616924886752485,1616924887364330,1616924890312810,1616924890394412,2948480
101,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,297,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698345.1875,1039008.1875,1768818,1368981,1616924890416774,1616924891012090,1616924893946490,1616924894026190,2934400
102,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,300,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703771.1875,1039024.8125,1763131,1374642,1616924894049373,1616924894663250,1616924897618610,1616924897699416,2955360
103,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,303,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1706520.125,1039026.1875,1764678,1373125,1616924897720916,1616924898333369,1616924901291449,1616924901372992,2958080
104,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,306,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699284.4375,1039028.625,1767079,1370783,1616924901394161,1616924901995129,1616924904932569,1616924905011633,2937440
105,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,309,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701197.5625,1039016.25,1763913,1373844,1616924905032171,1616924905653849,1616924908606649,1616924908688134,2952800
106,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,312,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698494.3125,1039046.4375,1768567,1369209,1616924908711508,1616924909324889,1616924912267288,1616924912344699,2942399
107,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,315,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701171.625,1039002.75,1766356,1371402,1616924912368132,1616924912966728,1616924915905768,1616924915983400,2939040
108,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,318,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699817.625,1038995.875,1766995,1370775,1616924916012414,1616924916649888,1616924919590688,1616924919669119,2940800
109,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,321,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696959.625,1039020.25,1766729,1370983,1616924919690388,1616924920293688,1616924923235287,1616924923314181,2941599
110,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,324,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702061.1875,1039032.625,1764736,1373001,1616924923335060,1616924923943682,1616924926883362,1616924926972650,2939680
111,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,327,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700232.6875,1039029.875,1766591,1371204,1616924927001223,1616924927585720,1616924930533559,1616924930614326,2947839
112,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,330,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700555.75,1038998.9375,1769062,1368679,1616924930637770,1616924931243079,1616924934188998,1616924934268466,2945919
113,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,333,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700235.5625,1039028.4375,1766361,1371421,1616924934298522,1616924934911078,1616924937850437,1616924937929649,2939359
114,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,336,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696106.25,1039023.3125,1767461,1370341,1616924937949796,1616924938581077,1616924941531476,1616924941610979,2950399
115,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,339,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699429.75,1039016.4375,1762792,1375100,1616924941631317,1616924942252876,1616924945201355,1616924945282281,2948479
116,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,342,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699865.1875,1039022.75,1765504,1372329,1616924945305074,1616924945907514,1616924948842553,1616924948922185,2935039
117,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,345,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698708.9375,1039008.5625,1768332,1369520,1616924948945188,1616924949549633,1616924952496832,1616924952577046,2947199
118,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,348,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695923.875,1039017.9375,1764279,1373535,1616924952605729,1616924953206032,1616924956153711,1616924956232257,2947679
119,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,351,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1704936.6875,1039043.375,1768358,1369400,1616924956253006,1616924956857911,1616924959796630,1616924959872431,2938719
120,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,354,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697457.625,1039023.4375,1766002,1371738,1616924959894252,1616924960512190,1616924963462589,1616924963541769,2950399
121,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,357,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697875.9375,1039000.1875,1764553,1373244,1616924963564933,1616924964181749,1616924967123828,1616924967202762,2942079
122,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,360,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703266.8125,1039042.1875,1766971,1370787,1616924967225204,1616924967833667,1616924970770786,1616924970853335,2937119
123,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,363,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699096,1039026.625,1766191,1371500,1616924970881368,1616924971501586,1616924974451825,1616924974532392,2950239
124,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,366,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701511.125,1039013.4375,1768503,1369248,1616924974552449,1616924975158425,1616924978105144,1616924978184007,2946719
125,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,369,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698970.4375,1038999.125,1769159,1368648,1616924978204125,1616924978821344,1616924981760223,1616924981839780,2938879
126,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,372,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697263.5625,1039003,1765306,1372521,1616924981862823,1616924982462183,1616924985406342,1616924985485524,2944159
127,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,375,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698482.4375,1039004.5,1765880,1371932,1616924985508026,1616924986136862,1616924989075421,1616924989154512,2938559
128,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,378,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703094.75,1039034.5625,1765776,1372012,1616924989182704,1616924989788187,1616924992727707,1616924992813360,2939520
129,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,381,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697798.125,1039034.375,1767543,1370186,1616924992842975,1616924993455267,1616924996399747,1616924996478861,2944480
130,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,384,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696639.9375,1039030.5625,1761837,1375934,1616924996500081,1616924997114027,1616925000053867,1616925000055637,2939840
131,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,387,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698770.25,1039006.9375,1766226,1371607,1616925000367658,1616925000784747,1616925003717067,1616925003794956,2932320
132,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,390,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701029.9375,1039016.9375,1768344,1369409,1616925003816666,1616925004424587,1616925007374667,1616925007455127,2950080
133,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,393,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700518.25,1039014,1765555,1372302,1616925007482868,1616925008088347,1616925011045787,1616925011125146,2957440
134,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,396,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699395.5625,1039021,1767919,1369836,1616925011145163,1616925011761907,1616925014697907,1616925014778444,2936000
135,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,399,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700941.125,1039034.125,1767954,1369873,1616925014798542,1616925015419107,1616925018365187,1616925018445158,2946080
136,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,402,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701224.0625,1039023.5625,1763394,1374505,1616925018468461,1616925019078787,1616925022028387,1616925022108645,2949600
137,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,405,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703415.875,1039020.125,1767102,1370687,1616925022132299,1616925022738067,1616925025687347,1616925025766151,2949280
138,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,408,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699349.1875,1039017.4375,1765827,1371967,1616925025795877,1616925026402107,1616925029352667,1616925029354418,2950560
139,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,411,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698997.875,1039038.875,1765628,1372210,1616925029643437,1616925030048827,1616925032992187,1616925033071515,2943360
140,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,414,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699137.1875,1039005.1875,1767924,1369859,1616925033092895,1616925033714827,1616925036671467,1616925036673147,2956640
141,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,417,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697642.4375,1039002.6875,1761764,1376057,1616925036962797,1616925037374827,1616925040322667,1616925040400544,2947840
142,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,420,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700252.0625,1039027.0625,1769827,1367988,1616925040422344,1616925041033747,1616925043968307,1616925043970016,2934560
143,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,423,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697618.9375,1039021,1766845,1370877,1616925044258544,1616925044660307,1616925047608627,1616925047610170,2948320
144,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,426,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1693879.5,1039016.0625,1764846,1372963,1616925047889129,1616925048298547,1616925051246547,1616925051325273,2948000
145,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,429,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701194.125,1039022.6875,1770513,1367265,1616925051349368,1616925051974147,1616925054929507,1616925055009689,2955360
146,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,432,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698143.3125,1039025.6875,1765803,1372029,1616925055032562,1616925055636867,1616925058588226,1616925058676673,2951359
